,activityID,sourceLocation,latitude,longitude,halfAngle,speed,type,note
1438,2014-07-30T16:36:00-CME-001,S20E85,-30.0,-60.0,21.0,700.0,C,"CME is very narrow, (could be) source appears to be a narrow outflow/jet in AIA 193 images seen at SE limb starting around 12:00UT. Visible in COR2A and B ~16:39 off SW limb."
1439,2014-07-30T18:39:00-CME-001,,13.0,85.0,15.0,300.0,S,"Very dim and narrow CME, no clear front. EUVI A shows a potential source location as ~lon 85, lat 5. There is some opening of field lines in AIA 193, behind the limb, also very narrow."
1440,2014-07-31T01:25:00-CME-001,,-13.0,-66.0,25.0,242.0,S,Source location could not be identified.
1441,2014-07-31T21:12:00-CME-001,,32.0,81.0,15.0,338.0,S,source location unknown
1442,2014-08-01T12:00:00-CME-001,N15E5,58.0,34.0,34.0,570.0,C,Filament eruption with lots of dimming and rising loops caused this CME.
1443,2014-08-01T18:54:00-CME-001,,-34.0,-19.0,34.0,500.0,C,
1444,2014-08-03T03:24:00-CME-001,,-26.0,-45.0,22.0,750.0,C,
1445,2014-08-03T19:24:00-CME-001,,32.0,-33.0,9.0,535.0,C,"source region is filament eruption near an unnumbered AR, location around E25N10, starting ~18:26, dimmings towards the north of the eruption site, interesting dark absorption features during the eruption in 304"
1446,2014-08-04T03:12:00-CME-001,,22.0,140.0,14.0,341.0,S,Very clear images of CME in all coronagraphs. Difficulty identifying source location due to data gaps in STA and STB EUVI images.
1447,2014-08-04T16:12:00-CME-001,,45.0,-163.0,37.0,222.0,S,Source region is not clear.
1448,2014-08-04T22:24:00-CME-001,S20E20,-50.0,-90.0,15.0,800.0,C,"Flare and apparent eruption with dimmings from active region.  Note:  reprojected, this CME is going 1100 km/sec!!   However, it is really faint and narrow, and only appears in a couple of C2 frames, it's exactly where the pylon is in C3 images."
1449,2014-08-05T16:24:00-CME-001,,45.0,-80.0,21.0,345.0,S,"brightening (but no X-ray flare) and a fast apparent jet in AIA 193Å, dark spray in AIA 304Å,  from the Eastern edge of AR 12134 starting just before 16:00UT, with a wave and recoil happening to the NE of the site."
1451,2014-08-06T00:00:00-CME-001,,17.0,135.0,51.0,428.0,S,"Due to a data gap in C2, we are unable to know the exact start time of the CME. One data backfills, we will re-examine. Rising loops seen off the West limb in 193 seem to be the source."
1452,2014-08-07T09:12:00-CME-001,,20.0,-172.0,54.0,389.0,S,Extremely faint and slow CME. Trouble identifying source location due to data gap.
1454,2014-08-08T17:24:00-CME-001,,-18.0,177.0,44.0,780.0,C,Filament eruption seen in STA's EUVI image at 15:55UT.
1455,2014-08-09T03:12:00-CME-001,,46.0,-102.0,11.0,216.0,S,"Very slow CME starting from a streamer like part.  Not modeled due to low speed and high latitude.
Possible source location seen in STB and STA EUV near the active region in NW quadrant."
1456,2014-08-10T08:45:00-CME-001,,41.0,-46.0,20.0,225.0,S,CME was first seen coming out the north east limb (top left) in SOHO C2. No source region could be found.
1457,2014-08-11T00:00:00-CME-001,,-43.0,131.0,12.0,299.0,S,CME difficult to measure due to data gaps in imagery
1458,2014-08-12T05:54:00-CME-001,,34.0,-140.0,31.0,710.0,C,
1459,2014-08-12T09:12:00-CME-001,,-3.0,-120.0,25.0,210.0,S,No clear source region.  There was a filament eruption seen in EUVI-A and -B but the location and timing don't seem to match very well.
1460,2014-08-12T21:17:00-CME-001,,2.0,-133.0,41.0,800.0,C,"Leia: nice lightbulb looking CME. Seen from behind E limb in AIA 193Å ~2100Z, eruption and dimming in EUVIB NW quadrant."
1461,2014-08-14T07:24:00-CME-001,S15W155,-45.0,170.0,40.0,180.0,S,"This CME is very faint and difficult to see in LASCO C2 but more visible in C3.  There was a great deal of evolution from 00:00-10:00 UT in the active region complex that is now approaching disk center in STEREO-A EUVI, this is the probable source of this CME though it's not clear exactly what time and where."
1462,2014-08-15T07:12:00-CME-001,,20.0,-60.0,10.0,245.0,S,source is some fading region north of AR 12141
1463,2014-08-15T08:48:00-CME-001,,-36.0,-106.0,31.0,418.0,S,
1464,2014-08-15T21:12:00-CME-001,,12.0,5.0,39.0,676.0,C,"Filament eruption in SDO 193 at central meridian (southern hemisphere) starting: 17:00.
Same filament mentioned in log of 2014-08-14, where the northern part of the filament channel seems to have erupted. 
SDO 304 shows dark absorption material leaving the sun.
Another filament, west of the above mentioned one also seems to have erupted, probably triggered by the first eruption."
1465,2014-08-18T01:25:00-CME-001,,27.0,-24.0,17.0,270.0,S,
1466,2014-08-19T19:39:00-CME-001,,14.0,,19.0,200.0,S,"Eruption on far side, seen as post-eruptive loops at the SW limb in SDO 193 ~ 20:00, starting time is approximate as the CME seems to be a very gradual expansion of the streamer in STB (note: no STA images, data gap in C2)"
1468,2014-08-21T05:36:00-CME-001,,51.0,90.0,10.0,290.0,S,
1469,2014-08-21T14:36:00-CME-001,,67.0,,9.0,475.0,S,"source is connected to M3.4 flare, source very close to limb (in SDO), but much lower latitude, checking STB images around a week earlier there is a CH just south of the source AR, this CH is probably deflecting the CME to much higher lat."
1470,2014-08-22T11:24:00-CME-001,,10.0,29.0,50.0,444.0,S,"connected to a C2.2 flare of AR 12146 near disk center: location of flare: N11E01, extended dimmings to the west of disk, CME source is expected to be further to the west."
1471,2014-08-22T17:00:00-CME-001,,19.0,29.0,30.0,457.0,S,CME only visible in SOHO imagery. Pa-rameters were determined with SWPC_cat using the same source region as the CME earlier in the day
1472,2014-08-23T18:18:00-CME-001,,10.0,30.0,15.0,300.0,S,
1473,2014-08-24T12:36:00-CME-001,S15E85,-15.0,-87.0,45.0,500.0,C,Large (and cool) eruption visible in SDO AIA 193 starting around 11:50UT. Also seen in STB EUVI 195 around same time.  CME associated with the M5.9 class flare.
1474,2014-08-25T15:36:00-CME-001,N09W43,12.0,74.0,60.0,500.0,C,"CME associated with the M2.0 class flare.  Eruption is visible really well on SDO 304 around 14:15Z.  A glancing blow to Earth may be possible on 28 August, also a possible glancing blow at Venus late on the 27th or early on the 28th."
1475,2014-08-25T21:24:00-CME-001,N07W43,12.0,77.0,35.0,800.0,C,second CME from same source as CME 2014-08-25T15:36Z
1476,2014-08-26T03:12:00-CME-001,N10W60,45.0,66.0,17.0,460.0,S,"Eruption (dimming and outflow) visible in AIA images starting around 02:39UT, westward part of AR 2146."
1477,2014-08-26T09:48:00-CME-001,,34.0,126.0,22.0,670.0,C,No clear source region in EUVI data.
1478,2014-08-26T14:37:00-CME-001,S20W35,-30.0,53.0,20.0,350.0,S,"Possible eruption observed in the southern part of AR2147, two-ribbon flare and some outflow observed in AIA 193 Å starting around 11:50 UT."
1479,2014-08-28T04:36:00-CME-001,,-37.0,86.0,10.0,385.0,S,CME coming from a eruption seen south of AR 2147 in SDO 193.  The CME was somewhat faint and difficult to measure.
1480,2014-08-28T12:00:00-CME-001,,72.0,140.0,31.0,296.0,S,CME coming the back-side from an approximate longitude of 140 degrees.  Eruption seen in STB EUVI starting around 10:45Z from an AR on the NE region (close to center).  Only POS measurements were made due to the lack of imagery.
1481,2014-08-28T17:54:00-CME-001,,6.0,-178.0,45.0,1000.0,O,"source is an AR on the far-side, seen in EUVI B with a flare & dimming starting ~16:35, location at: S20E170, note: AR very close the the huge south pole CH - CME expected to the be deflected to higher lat - CME is a halo in STB, but asymmetric to the NE"
1482,2014-08-29T11:00:00-CME-001,,52.0,49.0,26.0,250.0,S,source is probably a filament that showed a lot of activation yesterday and seems to disappear ~02:00
1483,2014-09-01T11:24:00-CME-001,,1.0,-155.0,46.0,1700.0,O,"source is on the far side, flare seen in EUVI B at 11:05 in AR at N15E130"
1484,2014-09-01T16:00:00-CME-001,,-8.0,-109.0,24.0,900.0,C,Associated with an eruption from STB's EUVI image at ~15UT and continuing until ~16:15UT.
1485,2014-09-01T21:36:00-CME-001,N20E155,15.0,160.0,30.0,800.0,C,"This was a very faint CME.  Possible signature in EUVI-B images located in active region around N20E155.  There was no data after 16:45, then at 22:30 there were large loops possibly due to a CME."
1486,2014-09-01T22:24:00-CME-001,S20E120,-10.0,-120.0,36.0,1400.0,O,Associated with a flare seen in STB's EUVI beginning at ~22UT in the SW region.
1487,2014-09-02T02:36:00-CME-001,S25E110,-10.0,-110.0,33.0,1140.0,O,"EUVI-B possible signature near active regions, loops and slight dimming starting around 02:15 UT."
1488,2014-09-02T17:00:00-CME-001,,38.0,-17.0,45.0,650.0,C,CME can be seen as a large filament eruption in SDO at around 15:00Z.
1489,2014-09-03T00:24:00-CME-001,,10.0,-76.0,24.0,389.0,S,
1490,2014-09-03T14:12:00-CME-001,S15E87,-9.0,-111.0,14.0,606.0,C,CME is associated with the M2.5 class flare
1491,2014-09-03T15:48:00-CME-001,,9.0,-78.0,22.0,416.0,S,"This CME appears to be non-uniform.  It takes into account as part of the same CME, the big bulk of plasma that appears around 2014-09-03T23:06Z in LASCO C3.  There are several small eruptions from the same region that have been considered for the measurements since they will be merging all together."
1492,2014-09-04T09:12:00-CME-001,,56.0,107.0,7.0,497.0,S,
1493,2014-09-04T17:12:00-CME-001,,13.0,,8.0,300.0,S,source unknown
1494,2014-09-05T07:12:00-CME-001,S13E71,4.0,-75.0,22.0,467.0,S,"Despite the southern location of the eruption seen in SDO AIA 304 at 2014-09-05T06:15Z  the CME has a northern latitude, based on coronagraph imagery. The same is true for the small CME from the same location preceding this CME."
1495,2014-09-05T19:36:00-CME-001,,35.0,-130.0,35.0,410.0,S,
1496,2014-09-06T10:36:00-CME-001,S14E50,24.0,-51.0,48.0,456.0,S,Associated with C8.0 flare  from AR 2157. Eruption can is visible in SDO 193/301 & STB EUVI around 2014-09-06T08:00Z.
1498,2014-09-07T02:24:00-CME-001,,5.0,-55.0,30.0,525.0,C,"Possible source location seen in SDO 193 near AR 2156 around 00:15UT.
DK used SWPC_Cat and Jenna used StereoCat.  Results were roughly averaged for the model."
1499,2014-09-07T19:12:00-CME-001,,37.0,-25.0,27.0,315.0,S,"Source not clear.  There is a very small, slow eruption seen in SDO 304 starting around 15:36Z, but it doesn't fit with CME direction."
1501,2014-09-08T23:14:00-CME-001,,32.0,90.0,16.0,790.0,C,"This was a narrow, fairly faint CME that became obscured by a large fast CME that came <1 hour later.  There was no clear source activity in EUV images except perhaps an off-limb outflow observed at the same lon/lat in AIA at about the same time."
1502,2014-09-09T00:16:00-CME-001,N14E31,26.0,-30.0,43.0,780.0,C,"Looks partial halo-like (only 3 frames visible currently)
Partial halo in C3 (SV)"
1503,2014-09-10T02:00:00-CME-001,,33.0,81.0,10.0,400.0,S,
1504,2014-09-10T18:18:00-CME-001,,15.0,10.0,45.0,1400.0,O,Kevin Schenk soho halo alert: AIA dimming and wave.  Asymmetric halo CME. v_avg = 1209 km/s v_avg shock=1425 km/s
1505,2014-09-11T10:36:00-CME-001,N15W38,50.0,19.0,23.0,386.0,S,This faint CME could be originated from a very small eruption coming from AR2156 around 05:00Z.
1506,2014-09-12T19:36:00-CME-001,N20E10,25.0,-20.0,27.0,300.0,S,"Prominence eruption near disk center (N20E10) starting just before 18:00 UT.  Loops and eruption visible in AIA 193 images, while in the 304 images there was visible prominence material erupting for over 3 hours."
1507,2014-09-12T21:24:00-CME-001,N40E161,65.0,-138.0,46.0,772.0,C,Large dimming area seen in STB EUVI at 21:15.  Opening field lines also visible in SDO 193 around 18:45 in north limb.
1508,2014-09-12T22:12:00-CME-001,N05W90,7.0,87.0,27.0,669.0,C,Prominence / opening field lines visible in SDO 193 starting around 21:30UT.
1509,2014-09-13T00:36:00-CME-001,S10E50,-7.0,-70.0,18.0,830.0,C,"Eruption (dimming, loops and outflow) seen in SDO AIA 193 around 2014-09-12T23:50Z near the western part of AR 2165.  A nice prominence eruption in 304 images is also visible."
1510,2014-09-13T14:12:00-CME-001,,-45.0,-162.0,16.0,300.0,S,"Very faint CME, but a nice loop shape.  No clear source region."
1511,2014-09-14T03:12:00-CME-001,S15W60,7.0,32.0,45.0,430.0,S,"Near AR 2157 and AR 2155, a clear outward dimming and outward motion is seen starting around 02:24 in SDO AIA 193.  Imagery shows up around 05:00 UT in STB.  Seen clearly in all three coronagraphs!.  Appears to be less south than the source location / SDO AIA imagery suggests."
1512,2014-09-15T06:00:00-CME-001,S10W110,0.0,100.0,30.0,450.0,S,"Faint off-limb dimming/field line opening observed in STEREO-B EUVI starting at 05:36Z, located approx. S10W110.  Perhaps visible in AIA 193 too - very faint."
1513,2014-09-15T20:54:00-CME-001,,6.0,86.0,16.0,582.0,C,"Source region could not be found yet. CME is faint and looks like a puff. Seen in LASCO C3 coming off of the west limb. There are data gaps still present for LASCO. In STB, you can see a very faint puff moving off of the east limb. The data is there but it is very faint!
In STB EUVI between 18:00 and 19:46 (data gap) a slight change in the East limb is visible....possible source location? could also coincide with the SDO activity noted by Barbara (below)
Apparent CME and dimming located off the NW limb in AIA 193 images starting at 18:18 UT.  Small flare in AR 2158, so the CME might have come from that region.  STEREO EUVI images from that time weren't available, so if the source was behind the limb then we wouldn't have seen it.  Look for possible CME.

DK: I couldn't find a good fit for the CME with the faint SOHO/STB imagery but got measurements between 650-1000km/s and longitude between 60 and 130 (very inconsistent)"
1514,2014-09-16T12:01:00-CME-001,,0.0,138.0,17.0,688.0,C,Eruption was observed in STA EUVI around 2014-09-16T11:45Z off the SE limb (Lon/lat: 137/-13). Limited STA coronagraph data was available for measurement taken with SWPC_Cat.
1515,2014-09-16T15:37:00-CME-001,,,,14.0,200.0,S,CME appears in only one coronagraph and remains very faint as soon as it appears in C3. No source region could be determined. Leila: Narrow high latitude CME only visible in LASCO. Source unknown.
1516,2014-09-17T15:25:00-CME-001,S10E90,-12.0,-90.0,30.0,225.0,S,"CME visible in EUVI-B to the west starting around 14:30 UT - located at S10E90 - can see eruption off-limb in AIA 193, flare and dimming."
1517,2014-09-17T17:49:00-CME-001,S10E161,13.0,-161.0,40.0,500.0,C,Two-ribbon flare & dimmings starting at 16:56UT in STEREO-B EUVI just south of disk center  (S10E161).
1518,2014-09-18T14:37:00-CME-001,S10E90,-12.0,-90.0,37.0,180.0,S,"Opening field lines from 14:20-15:20 seen right at the East limb in AIA 193, also visible to the east in EUVI - source is apparently an AR located right at S10E90."
1519,2014-09-18T19:24:00-CME-001,,48.0,-18.0,13.0,310.0,S,"High latitude and narrow CME. No source region found, so parameters very uncertain."
1520,2014-09-19T05:25:00-CME-001,S10E90,-10.0,-90.0,20.0,100.0,S,"Another slow and diffuse ""CME wave"" from the same yet unnamed AR that produced 2014-09-18T14:37:00-CME-001."
1521,2014-09-19T21:30:00-CME-001,S10E85,-12.0,-80.0,31.0,611.0,C,yet unnumbered AR that has rotated onto the solar disk the day prior.  Eruption is Seen in SDO 193 around 18:00UT
1522,2014-09-20T01:48:00-CME-001,N05E120,26.0,-139.0,28.0,602.0,C,Source location possibly seen in STB EUVI around 1:16Z (brightening region slightly to the West)
1523,2014-09-20T05:48:00-CME-001,S05W85,15.0,85.0,31.0,342.0,S,associated with eruption on West limb of SDO 304 around 2014-09-20T05:00Z
1524,2014-09-21T06:24:00-CME-001,,47.0,11.0,19.0,293.0,S,Associated with large filament eruption observed near the center of the disk in SDO AIA 304 around 2014-09-21T05:00Z.
1525,2014-09-21T10:48:00-CME-001,,-37.0,-1.0,40.0,508.0,C,Source Region is unknown... measurements are even more unclear... see analysis details!
1526,2014-09-21T21:48:00-CME-001,,12.0,168.0,31.0,532.0,C,Source location found in SDO 193 (faint) off the NW limb around 21:15UT.
1527,2014-09-22T06:24:00-CME-001,,27.0,144.0,40.0,630.0,C,This CME is from the old AR 2158
1528,2014-09-22T09:12:00-CME-001,,13.0,-165.0,46.0,795.0,C,eruption from near disk center in EUVI B with dimming 06:30-09:00Z
1529,2014-09-22T15:46:00-CME-001,N00E162,-10.0,-162.0,35.0,434.0,S,"Source location seen in STB EUVI as a large area in the center of the disk having brightenings and dimmings around 15:00UT.  Unclear if it is visible in STB at this time.  Should be a halo if it is.

Leila: the main dimmings in EUVI started earlier at 06:30 and are probably associated with the 9:12Z CME, hard to tell any clear signatures at around 15:00Z."
1530,2014-09-23T07:41:00-CME-001,S15E146,9.0,-127.0,62.0,472.0,S,CME is a partial halo in LASCO C2 and somewhat faint. The source region can be seen in STB EUVI images around 06:36Z near the center of the disk.
1531,2014-09-23T19:12:00-CME-001,,-6.0,-161.0,60.0,338.0,S,Back-sided Halo CME associated with rising loops observed from ARs near disk center of EUVIB around 2014-09-23T17:06Z.
1532,2014-09-24T00:24:00-CME-001,S11E36,1.0,-69.0,27.0,348.0,S,Associated with M2.3 flare that peaked around 2014-09-23T23:15Z from SW limb (AR2172) seen in SDO AIA 193/304. EUV imagery shows rising loops with eruption.
1533,2014-09-24T01:24:00-CME-001,N13E106,31.0,-85.0,12.0,402.0,S,Observed with rising loops off of NE limb of SDO around 2014-09-23T23:39Z. Also seen in NW limb of STB EUVI around same time.
1534,2014-09-24T06:00:00-CME-001,,34.0,150.0,14.0,391.0,S,CME was very faint and difficult to measure.
1535,2014-09-24T21:54:00-CME-001,,10.0,-170.0,45.0,1400.0,O,"Based on initial analysis with no STEREO imagery available for SWPC_CAT. 

Yihua add: from the old region AR 2158"
